userName,score,content,at,thumbsUpCount,source,app
Wilbert Peter,1,service suck take money contact third party seller dont deliver amazon becoming scammer paradise transaction responsibility handle issue pathetic 5050 chance youll get pay service horrible service got worse deliver nothing time anymore happens business get rich stray away made amazon another big business without value anymore,2026-03-07 21:44:03,1,all_cleaned,unknown
Adriana,5,awesome done awesome love thing access app,2026-03-07 21:18:05,0,all_cleaned,unknown
James Denison,2,always late every time order something prime promised 2 day delivery always late never keep promise,2026-03-07 21:14:30,0,all_cleaned,unknown
Madonna Cranford,4,wa okay,2026-03-07 21:03:51,0,all_cleaned,unknown
2amSpeedMerchant,5,always get need amazon never problem item delivery easy 5 star,2026-03-07 20:57:07,0,all_cleaned,unknown
Hillbilly Redneck,1,90 order placed amazon get notification say delivery yet doesnt arrive next message unknown delivery date dont subscribe amazon amazon longer used definitely paying amazon subscription prime isnt worth non prime prime member mean thing amazon prime failed every single one order problem today order finally cancel sent back,2026-03-07 20:47:21,10,all_cleaned,unknown
Rishi P,4,good,2026-03-07 20:45:39,0,all_cleaned,unknown
C,1,work fine dark mode way make amazon app ui less white bright amazon even prevents forced dark mode via android cant believe dont dark mode 2026,2026-03-07 20:38:34,1,all_cleaned,unknown
Mr and miss Whitcher,5,good,2026-03-07 20:33:02,0,all_cleaned,unknown
KorHDD Re;Birth,1,amazon slow bad wait many day order shipped ebay better faster order shipped day purchased item shipped next day,2026-03-07 20:26:06,0,all_cleaned,unknown
Kathy S,2,add list option isnt working hit miss frustrating youre trying add something existing list,2026-03-07 20:13:38,0,all_cleaned,unknown
M Mohamed,5,app ha every application wish,2026-03-07 20:03:55,0,all_cleaned,unknown
Taylor Burgin,2,handy amazon app terrible showing item attempting filter search 100 cotton insert clothing item first item always rayon blendsemi full synthetic material even filtering material still show looking point filter doe filter,2026-03-07 19:56:22,0,all_cleaned,unknown
Squirel ThatNigg,5,even becoming affiliated employee amazon time go app many year count new affiliate program yet utilize properly comment would unjust say opportunity appears monetize grately aspect associated social medium included course love amazon type different program choice apply amazon,2026-03-07 19:45:30,0,all_cleaned,unknown
Otis Walker,5,amazon useful love prime member get item within one day two day delivery,2026-03-07 19:43:13,0,all_cleaned,unknown
Sydney Williams,2,great normally stop trying verify age useless,2026-03-07 19:33:59,0,all_cleaned,unknown
Paige Hogya,1,amazon customer service non existent keep trying contact kid ha amazon fire tablet play ad every 10 second even paying ad removed restarted device still happens contacted customer service point apparently pay remove ad device pay apps remove ad well absolutely ridiculous interrupt everything including going tablet setting game open,2026-03-07 19:26:31,1,all_cleaned,unknown
Q Creyton,1,wrong search stop auto correcting something completely different option search thing exactly ive written dint even make sense worth price prime many seller filling listing inappropriate keywords without moderated search find anything kind quality,2026-03-07 19:17:48,0,all_cleaned,unknown
Steve Ott,1,app cluttered mess easier drive store buy need also difficult return product,2026-03-07 19:06:37,0,all_cleaned,unknown
Sullivan,2,1st order deliver package wrong house find package house get open package find complete wrong item parcel,2026-03-07 19:00:36,0,all_cleaned,unknown
lisa knouse,4,since update cant see list say page found please fix,2026-03-07 18:31:31,4,all_cleaned,unknown
Fig “Tasty” Newton,1,ai inclusion ha destroyed app experience item option load well half time freeze app gray option price area failing respond yall absolutely clue youre huh,2026-03-07 18:28:17,1,all_cleaned,unknown
Julie Carter,2,get amazon prime package arriving say,2026-03-07 18:19:16,0,all_cleaned,unknown
Deborah Wingo,5,great shopping price delivery experience,2026-03-07 18:11:55,0,all_cleaned,unknown
Danielle Satterfield,5,got love amazon,2026-03-07 18:11:41,0,all_cleaned,unknown
Ryan Baker,4,get anything dont expect delivery date accurate,2026-03-07 18:08:02,0,all_cleaned,unknown
Zachary McLaughlin (Zack),1,cant use tablet,2026-03-07 17:04:52,0,all_cleaned,unknown
SIPHO MNCUBE,4,excellent,2026-03-07 17:03:08,0,all_cleaned,unknown
Paul Newman,3,good installing,2026-03-07 16:49:29,0,all_cleaned,unknown
Qassem V Bey,3,كخدمه كويسة جدا و التوصيل كويس جدا انما لو طلبت اوردر و لقيت شركة بوسطه هي الي بتوصل الطلب انت هتعيش اسوا ايام حياتك,2026-03-07 16:48:40,0,all_cleaned,unknown
Neil Honeybone,1,available tablet used year samsung remove get alexa speaker cant reinstall say device huh,2026-03-07 16:27:58,0,all_cleaned,unknown
sammy Sosa,1,wife doesnt amazon prime sends link something want show 26 plus shipping open link 32 free shipping scam artist thief long ha going someone please open lawsuit,2026-03-07 16:13:27,1,all_cleaned,unknown
Kayleigh Nguyen,5,hey im grateful amazon exists im grateful google exists hate corporation little money personal income signed free trial amazon prime google wanted cancel subscription got charged fee fee ha already taken paypal account ive trying cancel subscription option fee monthly reoccurring charge money pay,2026-03-07 16:12:39,0,all_cleaned,unknown
Alima Rogers,5,easy convenient,2026-03-07 15:38:50,0,all_cleaned,unknown
Jean Mitchem,4,almost perfect,2026-03-07 15:35:38,0,all_cleaned,unknown
George Sloan,1,cant find uninstall prime,2026-03-07 15:15:39,0,all_cleaned,unknown
roguewithasilverpen,1,customer safety mean nothing company surprising given theyve always treated employee amazon last order wife placed amazon wa bath salt powder chemical product addition coffee arrived packed loosely together single plastic bag package partially crushed sensible consumer protection law place america amazon would violated every single one,2026-03-07 15:05:37,1,all_cleaned,unknown
Reo Dewan Smith,5,awesome amazon,2026-03-07 14:54:06,0,all_cleaned,unknown
Richard Atkins,1,longer available tablet dont make sense,2026-03-07 14:03:59,0,all_cleaned,unknown
Jay,1,slow laggy bloated delayed pop ups easy click accident showing subscribe save price instead purchase price broken unintuitive menu honestly could go none related amazon service terrible app,2026-03-07 14:02:13,2,all_cleaned,unknown
Moses Gondwe,5,l dont much experience l,2026-03-07 13:48:57,0,all_cleaned,unknown
Mandi June,2,ive used amazon year everything great need speak human cant email online ring talk anyone something bought via 3rd party hard get refund,2026-03-07 13:42:03,0,all_cleaned,unknown
Shrina Bhagat,3,chatting customer service nightmare much ai bot cant actually help go back beginning,2026-03-07 12:31:43,0,all_cleaned,unknown
Thokozani Hlong,5,exceptional app,2026-03-07 12:22:06,0,all_cleaned,unknown
Moon,1,app ha nonstop closing hasnt changed even updated,2026-03-07 11:49:38,1,all_cleaned,unknown
Mary Whitaker,2,unable update requested,2026-03-07 11:45:35,1,all_cleaned,unknown
James Kauzlarich,1,03072026 using amazon since wa online bookstore physical book would shop lot fixed search properly serve customer bottom line like used havent loved amazon year ux getting worse decade especially alexa 10 year progress back sliding 10242020 review love amazon,2026-03-07 11:44:33,0,all_cleaned,unknown
A R,3,incredibly glitchy often kicked middle something filter option arbitrary inconsistent certain payment optionsdiscounts ebt credit automatically applied ability add also hidden esp due recent payment review interface change less user friendly get sick constant prime advertising ebt discount also hidden wacky runaround get despite calling amazon fixedwas never fixed,2026-03-07 11:19:49,1,all_cleaned,unknown
D'Andre,1,please start using amazon whiteblue logo bag small item never received item amazon driver happens press legal charge amazon,2026-03-07 11:06:27,0,all_cleaned,unknown
Michael Tom,1,need dark mode year overdue overall clunky ui,2026-03-07 11:03:34,1,all_cleaned,unknown
Brian Drake,2,app glitchy choose something want see different color take forever load also tablet also telling compatible tablet anymore whats going,2026-03-07 10:42:31,1,all_cleaned,unknown
aa Abdo,1,customer service bad,2026-03-07 10:08:41,0,all_cleaned,unknown
Justin H,1,bad introduction anti pattern take like 10steps return something,2026-03-07 08:46:31,0,all_cleaned,unknown
Ulas Saracoglu,1,zero customer service horrible delivery service driver dump package anywhere let customer deal customer service constantly lie tell whatever wan na hear end conversation amazon longer provides next day delivery since deal missing delivery empty box arent even cheaper discount made brick mortar store brand,2026-03-07 08:37:46,0,all_cleaned,unknown
William Conway,4,good,2026-03-07 07:45:37,0,all_cleaned,unknown
Carlos Ramos,2,discrepancy promised actual delivery date,2026-03-07 07:36:04,0,all_cleaned,unknown
Mary,1,help,2026-03-07 06:59:54,0,all_cleaned,unknown
James Shruga,5,awesome thanks,2026-03-07 06:59:26,0,all_cleaned,unknown
Nate Tobin,2,deceptive delivery date understand unforeseen interruption happen consistently promised delivery date changed zero explanation even notification make plan based amazon promise cant trusted screenshots back review terrible business model,2026-03-07 06:35:16,2,all_cleaned,unknown
Gloria,1,available tablet anymore im 71 year old easy using cell phone eye sight best finger fat laptop budget fair u senior,2026-03-07 06:24:41,1,all_cleaned,unknown
Adham Elshaib,5,ناس محترمين و تطبيق راقي بخدمة عملاء محترمة,2026-03-07 05:26:43,0,all_cleaned,unknown
Chessie Drinkard,5,love buy something,2026-03-07 05:08:04,0,all_cleaned,unknown
Sarina Stokes,5,love convenient,2026-03-07 05:07:10,0,all_cleaned,unknown
Craig Hendricks,5,cant live without subscription amazon prime saving shipping unreal find product amazon nowhere else,2026-03-07 04:55:19,0,all_cleaned,unknown
Lorene Chevalier,5,love amazon find everything need,2026-03-07 04:51:09,0,all_cleaned,unknown
Abigail Schultz,1,never let open wa worst app ever,2026-03-07 04:30:22,0,all_cleaned,unknown
Somnang Sam Tim,5,good product,2026-03-07 04:27:19,0,all_cleaned,unknown
Rebecca Voss,4,new update return hide text box behind bottom bar android complete return app,2026-03-07 03:56:58,0,all_cleaned,unknown
Pat Brockman,3,nan,2026-03-07 03:42:11,0,all_cleaned,unknown
Ozzie Osborne,1,terrible customer service representative,2026-03-07 03:41:30,0,all_cleaned,unknown
Ed Nafziger,3,problem except whenever add product subscribe save already wish list remove item list thats annoying dont remove item wish list thanks,2026-03-07 03:36:01,4,all_cleaned,unknown
Morgan Dahm,1,slows phone use app whats competition,2026-03-07 02:48:29,1,all_cleaned,unknown
Smith Eutrope Zephirin,5,good product,2026-03-07 02:42:18,0,all_cleaned,unknown
Devon Morey,1,connecting properly amazon account computer ive used amazon year yet sudden previous order im phone ive checked im using exact account cant even use app purchase anything say everything stock something wrong,2026-03-07 02:19:05,0,all_cleaned,unknown
Sasiwimol Changpradith,2,bad experience delivery late sometimes prime,2026-03-07 02:00:45,0,all_cleaned,unknown
Steven Lowe,5,good,2026-03-07 01:59:39,0,all_cleaned,unknown
Mark,1,tablet anymore shame narrow sighted imbecile used app household decade hate think many thousand dollar wife ha spent web site suck guess shop elsewhere,2026-03-07 01:54:26,0,all_cleaned,unknown
Tandroid Android,4,whats search everything ai amazon shopping show watch band looking fitbit band dont force product someone clearly specifying looking,2026-03-07 01:47:33,0,all_cleaned,unknown
Navar,5,would without amazon better b corp one reason one less brick wall one higher step progress everyone thank amazon best day life,2026-03-07 01:34:01,0,all_cleaned,unknown
LYDIA VAZQUEZ,5,easy quick ha everything,2026-03-07 01:26:10,0,all_cleaned,unknown
Merple Reddin,1,temu featured amazon shopping temu accessible amazon box receipt,2026-03-07 01:21:29,0,all_cleaned,unknown
Anas Yasser,4,хубаво е и това което искам пристига бързо но има неща които не са оригинални но хубави,2026-03-07 01:13:19,0,all_cleaned,unknown
Barbara Eigner,5,love senior leaving house shop difficult husband disabled thank amazon,2026-03-07 00:44:51,0,all_cleaned,unknown
Koala,5,ty jeff,2026-03-07 00:25:34,0,all_cleaned,unknown
Agri11 Icey,1,bad tuna fish problem,2026-03-07 00:20:55,0,all_cleaned,unknown
Gray,2,work alright load suggestion search result making nearly unusable slow connection additionally reason app need notified taking screenshot literally wan na give money buy thing screw badly,2026-03-07 00:16:04,0,all_cleaned,unknown
Aaron Powers,1,price go every year service go 710 last order significantly late,2026-03-07 00:10:03,1,all_cleaned,unknown
Edward Goodwin,5,great,2026-03-06 23:58:17,0,all_cleaned,unknown
Kevin Heard,3,customer service suck call nobodyspeaks english usa never bye appliance amazon dont stand behind nothing 30 day return policy pay return shipping fee moore people go home depot write true critical review amazon product stop view say taking review account amazon doe lot good product like everything else good bad,2026-03-06 23:48:27,0,all_cleaned,unknown
Latina Simpkins,1,tried cancel since 1025 cant get anyone keep taking money never used account fraud,2026-03-06 23:44:58,0,all_cleaned,unknown
Vonjay,1,missing package wait 3 day anything highly inconvenient,2026-03-06 23:31:26,1,all_cleaned,unknown
Precious Parker',1,refunded order never got money back,2026-03-06 23:24:36,0,all_cleaned,unknown
rivaans beautyparlour,4,yo solved racism bro,2026-03-06 23:23:48,0,all_cleaned,unknown
Walter Knight,1,prince much,2026-03-06 22:47:28,0,all_cleaned,unknown
Kristi Wang,4,havent able use app much know people lovevit,2026-03-06 22:33:53,0,all_cleaned,unknown
mohamed abjou,1,عدم الشفافية في البيع والخدمات طلبت خزانة 180cm tall wine cabinet mdf wood من أمازون لكن لم يتم توضيح أن المنتج سيصل بدون تركيب بعد وصوله اضطررت لطلب خدمة تركيب مقابل رسوم إضافية المفاجأة أن فريق التركيب عندما وصل رفض تركيب الخزانة بحجة أنه يجب الدفع مقابل 60 دقيقة كاملة رغم أن تركيبها لا يستغرق أكثر من 30 دقيقة هذا الأمر سبب لي تأخيرا وإزعاجا كبيرا للأسف الخدمة كانت دون المستوى وكان يجب توضيح كل هذه التفاصيل قبل الشراء تجربة سيئة ولن أكررها,2026-03-06 22:31:19,0,all_cleaned,unknown
Emanuel Menjivar,5,great,2026-03-06 22:25:17,0,all_cleaned,unknown
Irish Lass,3,app may need bug fix update giving problem day long,2026-03-06 22:01:38,0,all_cleaned,unknown
Nicholas Jackson,4,hey amazon arent showing price search result go trouble adding item cart see price please fix may worst change date know doe give price search result walmart fix app,2026-03-06 21:47:10,0,all_cleaned,unknown
James Groshong,1,app doe respond doe responds incorrectlymust hacked easily,2026-03-06 21:38:01,0,all_cleaned,unknown
Megan,3,stop popping take screenshot taking screenshot trigger pop screenshot trigger metric instead sorry im trying share way thats easy parent customer support ai yikes video player review atrocious audio good frame rate always 34fps definitely wifi device gallery view vertical others horizontal pick one stick horizontal scrolling gallery view,2026-03-06 21:30:16,52,all_cleaned,unknown
J D,1,horrible app ui make sense keep telling order subscription clearly,2026-03-06 21:26:38,0,all_cleaned,unknown
Norma Jean,5,amazon safest way shop,2026-03-06 21:09:53,0,all_cleaned,unknown
Zafiro Nova,3,performance dark mode fix crash bug,2026-03-06 20:56:58,0,all_cleaned,unknown
M C,4,lot order wont show size item purchased order page even invoice way see size reliably start return happens website,2026-03-06 20:33:04,0,all_cleaned,unknown
Alan Merrill,5,love amazon prime,2026-03-06 20:27:42,0,all_cleaned,unknown
Jose luis Espinoza,5,great,2026-03-06 20:19:18,0,all_cleaned,unknown
Najeebullah Khan,5,good,2026-03-06 20:17:05,0,all_cleaned,unknown
Garrett Campbell,1,havent able make purchase amazon 3 month customer service doesnt speak enough english help,2026-03-06 19:51:50,3,all_cleaned,unknown
Mary Shepard,5,ive amazon prime account since beginning never problem product service service im happy,2026-03-06 19:05:38,0,all_cleaned,unknown
Raeven Seer,2,slowest shopping app punish dont get prime delivery date week 10 day away wait ship delivery date late even easy return saving grace also dont wan na support openly evil company lookup buy directly item company want,2026-03-06 19:03:35,0,all_cleaned,unknown
Joan Dev,1,useless cant install new device,2026-03-06 18:38:06,0,all_cleaned,unknown
Angie Martin,5,definitely fav app use app,2026-03-06 18:12:23,0,all_cleaned,unknown
Mike FlyingSaucer,1,hate gut taking away tablet app thanks,2026-03-06 18:02:43,19,all_cleaned,unknown
Danny Mc Kay,5,happy purchase amazon reliable thank,2026-03-06 17:54:58,0,all_cleaned,unknown
Anish Tambe,3,pro 1 wide selection category tech home item book etc 2 quick delivery day next day option con 1 dark mode app doe follow system theme lightdark screen preference either 2 price history option limited 90 day open separate chatbot interface seamless element item page,2026-03-06 17:02:04,1,all_cleaned,unknown
Gabe,3,get rid stupid add upcoming delivery feature stupid placing order keep scrolling phone sensitive add least dont make show canceled order add feature need double ask u add,2026-03-06 16:42:45,1,all_cleaned,unknown
Chris Porter,5,excellent service availability f,2026-03-06 16:42:21,0,all_cleaned,unknown
Andre,1,stop fixing search im toddler know im looking always mess,2026-03-06 16:24:00,0,all_cleaned,unknown
Justin Taylor,1,try create account find sign button create account button get screen otherwise bad app hope fix issue,2026-03-06 16:10:32,0,all_cleaned,unknown
Jennifer Cummings,2,used love amazon shipping speed wa favorite thing would pay little extra knew could get day next day guaranteed hit miss make hard plan party last minute occasion,2026-03-06 16:07:05,1,all_cleaned,unknown
Anthony Ekhator,4,good shopping experience amazon,2026-03-06 15:59:34,0,all_cleaned,unknown
Daniel DiCenso,4,amazon add clothing size order email detail easily confirm order clothing size keep great work amazon add filter order see item havent delivered needed second return label item wa large fit one box took 30 minute figure get someone call get email second shipping label far complicated shouldnt hard find get call back,2026-03-06 15:51:18,27,all_cleaned,unknown
Sue Hutton,5,convenient particularly disabled cant get shop,2026-03-06 15:43:28,0,all_cleaned,unknown
David Burbage,1,rarely use amazon took handful hour finalize order multiple glitch deleted changed wa cart fighting cant verify virtual card want tap verify changed payment app crashed ordered list cancelled build back item item got frustrated another glitch waited next day price hike cart cant even type entire experience sold amazon stock,2026-03-06 15:40:19,0,all_cleaned,unknown
Jr Martinez,1,cant make account cant sign,2026-03-06 15:38:31,0,all_cleaned,unknown
Phethego Mashego,5,best plus free delivery,2026-03-06 15:32:05,0,all_cleaned,unknown
Ashley ketner,1,0 swear always issue company today order half faced mask spouse work wa falling apart delivery date get moved twice got fed cancelled order ill get somewhere else barely order yall didnt helpmy spouse need work mitigation need good filter mask mold,2026-03-06 14:43:47,5,all_cleaned,unknown
Daniel Guin,3,like,2026-03-06 14:20:36,0,all_cleaned,unknown
33rondo,5,efficient shopping ever prime membership great added value,2026-03-06 13:57:00,0,all_cleaned,unknown
Jeremiah Blackert,1,waste hour reconfigure subscription easy way,2026-03-06 13:31:51,0,all_cleaned,unknown
Carole Lindsell,2,dismal,2026-03-06 13:27:58,0,all_cleaned,unknown
Trevor Bryan,5,a1 ok 100,2026-03-06 13:22:07,0,all_cleaned,unknown
Theresa,5,love love ordering easy fast like emu take forever ship,2026-03-06 13:17:41,0,all_cleaned,unknown
Theo Durant,3,35 star convenient inconsistent amazon app unmatched variety feature like buy visual search make shopping effortless however reliability prime delivery ha slipped lately next day promise frequently turn threeday wait getting delayed transit notification delivery window ha passed becoming far common apps tech toptier actual logistics failing keep promise made checkout,2026-03-06 12:59:57,2,all_cleaned,unknown
Chris Garza,1,customer service non existent,2026-03-06 12:57:57,1,all_cleaned,unknown
Rhonda Neal,5,9 10 sometimes order wrong probably human error great service,2026-03-06 12:56:32,0,all_cleaned,unknown
Chevy 713,1,take damn long process order delay time taking fund account making seem suspicious,2026-03-06 12:39:06,0,all_cleaned,unknown
Rudy Ho,5,nan,2026-03-06 12:23:05,0,all_cleaned,unknown
Omar Rochdy,1,terrible customer service ever,2026-03-06 12:05:27,0,all_cleaned,unknown
Heaven-Leigh Pierce,5,go especially since covid wish could get food order without extra charge,2026-03-06 11:56:05,0,all_cleaned,unknown
Bill “TinMan”,1,cant download app tablet,2026-03-06 11:55:57,0,all_cleaned,unknown
Mulalo Msibi,5,enjoying free fast delivery,2026-03-06 11:51:23,0,all_cleaned,unknown
Apps تطبيقات,2,لماذا اختفت خانة الدفع عند الاستلام,2026-03-06 11:34:38,0,all_cleaned,unknown
Charles Leon Shafer,5,updated 531323 9922 1072324 131 41125 621 718 1141525 291126 36 made many purchase amazon never disappointed slava ukraine nuff said,2026-03-06 11:26:48,1,all_cleaned,unknown
مصطفى محمد عبدالقادرسيد,5,هو التطبيق حلو بس هو مفيش كود يخليه يباه كل حاجه ب٠ جنيه,2026-03-06 11:22:20,0,all_cleaned,unknown
Arutchelvan Thannimalai,5,great place shop,2026-03-06 11:09:01,0,all_cleaned,unknown
Juanita Fogarty,5,great service,2026-03-06 10:05:27,0,all_cleaned,unknown
Michael Knudsen,3,amount temualiexpress tier level product marketplace getting hand user interface could less bloated many menu page click check thing like previous order wish list,2026-03-06 09:11:02,0,all_cleaned,unknown
Wyat Saylor,1,34 bill basic 899 subscription tried check bill hidden behind b try cancel subscription hidden behind wall text go process tell review account money wont see dime long live greedy corpo,2026-03-06 08:40:37,0,all_cleaned,unknown
Abdul Karim,5,nan,2026-03-06 08:25:32,0,all_cleaned,unknown
Anil Kumar,1,amazon scam ordered new samsung s25 paid guy send old phone check got scammed start chat customer service transferring chat one helping replacement guy fraud,2026-03-06 08:24:16,0,all_cleaned,unknown
Maximus Straight,1,cant create account suck,2026-03-06 08:10:01,0,all_cleaned,unknown
Joseph Costello,1,cant figure use,2026-03-06 08:08:31,0,all_cleaned,unknown
Hunter Snider,4,almost nothing new version app work correctly,2026-03-06 07:36:00,0,all_cleaned,unknown
Galen Johnson (BigdaddyG),5,lot good thing look buy work well update nice also thanks mooch,2026-03-06 07:01:21,86,all_cleaned,unknown
Skatoe38@gmail.com Skatoe38@gmail.com,4,descent,2026-03-06 06:42:04,0,all_cleaned,unknown
Nisha Gordon,5,love amazon,2026-03-06 06:36:21,0,all_cleaned,unknown
Vance Myers,1,yukkk,2026-03-06 06:26:08,0,all_cleaned,unknown
taryana sang,5,great shopping centre,2026-03-06 05:32:47,0,all_cleaned,unknown
Kate Ziegler,5,im sure happened app update pretty much unusable im able open regististries item pop searching arent quality item im used seeing want purchase clothing cant choose size color app say add cart view option option view click item cart say item unavailable,2026-03-06 04:55:18,1,all_cleaned,unknown
Michael Weiland,1,dont understand app insists convoluted,2026-03-06 04:26:29,0,all_cleaned,unknown
Ëtërñæł Błøød,1,horrible app jeff get stuff together,2026-03-06 04:17:46,0,all_cleaned,unknown
Jennie Beswick,1,great product awful service cant make easy turn 1 click ive deleted payment option put time delete horrible security im longer buying amazon unless way deleting app,2026-03-06 04:09:39,1,all_cleaned,unknown
M C,2,edit quality delivery customer service app amazon website ha decreased substantially year since increased usage ai within amazon company happens replace human ai stupid hello wake,2026-03-06 04:01:34,1,all_cleaned,unknown
shawn dean,3,whats going app lately keep crashing go website order anything matter please fix,2026-03-06 03:53:26,0,all_cleaned,unknown
Tanell C.,5,save time rather going crowded store,2026-03-06 03:53:18,0,all_cleaned,unknown
Un owen,1,greedy thief amazon condones fraud ignores app constantly pesteres buy thing never bought need,2026-03-06 03:51:01,5,all_cleaned,unknown
Aurelio Avila,4,amazon amazing app find plenty item choose,2026-03-06 03:39:45,0,all_cleaned,unknown
matt P,2,issue new layout new update want use older version one looking ebay amazon pay usability amazon new update 3526 show none current past stuff im interested example say typed knife home screen would show like different type even related home good mention could see price dont know im looking,2026-03-06 03:19:01,0,all_cleaned,unknown
Kim M,1,worst app terrible customer service completely done shopping company 20 year,2026-03-06 03:08:07,1,all_cleaned,unknown
Jean S,5,amazon,2026-03-06 02:34:57,0,all_cleaned,unknown
Rebecca Heim,1,1 star dont 0 bad customer service customer friendly customer supervisor wa knowledgeable sarcastic generally made question even want amazon account,2026-03-06 02:15:59,1,all_cleaned,unknown
Johnny Wh,1,mean sincerely amazon app worst app ever used life extremely laggy crowded confusing menu feel like specifically designed make run circle especially customer service menu pressing help take back main customer service page want pull hair every time try use dont enough character describe terrible app,2026-03-06 02:09:35,3,all_cleaned,unknown
Bennie Hair,1,prime member mean nothing anymore shipment constantly late day amazon exact opposite convenience,2026-03-06 01:54:46,0,all_cleaned,unknown
Luis Rivera,3,itll better store internet online,2026-03-06 01:51:37,0,all_cleaned,unknown
Mark Leiper,1,many charge,2026-03-06 01:43:02,0,all_cleaned,unknown
Jackie Larkin,5,love amazon,2026-03-06 01:40:13,0,all_cleaned,unknown
Tiffany Dorris,1,money world yet cant fix bug every time click item app shuts yes ive updated trash going wont buying foreseeable future,2026-03-06 01:37:21,0,all_cleaned,unknown
Melanie Trujillo,5,absolutely everything prime great,2026-03-06 01:26:07,0,all_cleaned,unknown
Rick J,4,make use authenticator better security,2026-03-06 01:19:06,1,all_cleaned,unknown
Josue Mena,1,se roban los productos los repartidores una basura totalmente,2026-03-06 01:12:41,0,all_cleaned,unknown
Troy Knight,4,wouldve given 5 star sometimes leave package mailbox instead front porch hopefully doesnt happen anymore,2026-03-06 01:11:02,0,all_cleaned,unknown
brian lawson,1,could place order site hour,2026-03-06 01:10:26,0,all_cleaned,unknown
Sue White,3,im annoyed placing order say one delivery date order placed ha different date later,2026-03-06 01:10:14,0,all_cleaned,unknown
brenda Jones (Mookie),5,love amazon best,2026-03-06 01:10:12,0,all_cleaned,unknown
sheri selleck,5,love sale easy ordering great delivery nice premade item want,2026-03-06 01:10:01,0,all_cleaned,unknown
Rob Ries,2,well keep telling issue delivery address simply didnt follow instruction profile say deliver monday friday 700 500 try deliver 400 morning 1000 night put lobby instead belongs loading dock,2026-03-06 01:08:41,0,all_cleaned,unknown
Laura Sanchez,5,nice,2026-03-06 01:05:48,0,all_cleaned,unknown
Flor A.,5,love amazon,2026-03-06 01:00:29,0,all_cleaned,unknown
Aldrouine Brenelus,5,love,2026-03-06 01:00:28,0,all_cleaned,unknown
Damien Johnson,5,ha trouble zip payment,2026-03-06 01:00:00,0,all_cleaned,unknown
Gary Ferrell,1,prime scam,2026-03-06 00:58:50,0,all_cleaned,unknown
Andramada Stoglin,5,always great service,2026-03-06 00:53:56,0,all_cleaned,unknown
Aaron Datt,3,ive prime member never get day next dsy delivery fastest 2 day like amazon,2026-03-06 00:48:09,0,all_cleaned,unknown
Mary J Morrison,1,app worst app cant even create account annoying,2026-03-06 00:45:35,0,all_cleaned,unknown
Gail Mahar,5,buy local shop amazon need want great price prime member get free shipping cost membership 14 month includes tax bargain problem order customer service wonderful work problem solving praise business higher,2026-03-06 00:42:12,2,all_cleaned,unknown
Tuere Easter,5,wonderful place shop,2026-03-06 00:42:11,0,all_cleaned,unknown
ulises sanchez,5,fast service screw fixt,2026-03-06 00:38:21,0,all_cleaned,unknown
Belly Blossoms Photography,1,every order seems delayed especially frustrating specifically order next day several time ive placed order couple day later amazon cancelled order saying longer available place order pay available seems amazon ha gone downhill past 2 year im seriously thinking cancelling subscription hear walmart good im thinking ebay,2026-03-06 00:36:57,2,all_cleaned,unknown
dave Smith,1,freeze frequently say sorry something went wrong,2026-03-06 00:36:41,0,all_cleaned,unknown
Jack Glorioso,5,whats love itll tomorrow morning,2026-03-06 00:36:23,0,all_cleaned,unknown
Timothy Dubois,3,half time day late,2026-03-06 00:36:14,0,all_cleaned,unknown
Cindy McDonald,5,age disability alone extremely helpful thank much,2026-03-06 00:36:06,0,all_cleaned,unknown
Sara Woodsmith,1,app suddenly buggy hell,2026-03-06 00:32:52,0,all_cleaned,unknown
Ma'at Amun Ra Johnson,3,glitch ordering amazon wholefoods market cleared cache uninstall reinstall app nothing working try tomorrow,2026-03-06 00:31:12,0,all_cleaned,unknown
Larry Tatman,5,convenient,2026-03-06 00:30:23,0,all_cleaned,unknown
Wcasz Casimir,5,enjoy shopping amazon,2026-03-06 00:29:44,0,all_cleaned,unknown
Lorraine Schmidtke,5,complaint,2026-03-06 00:28:24,0,all_cleaned,unknown
Larry Stewart,5,ok yall wa skeptical opening account amazon disappointed larry,2026-03-06 00:28:08,0,all_cleaned,unknown
Alexis Stevens,1,app suck every step trying checkout brings kind problem ha looping circle amazing sux,2026-03-06 00:26:58,0,all_cleaned,unknown
Sarah Frederick,1,want add item cart even see color high huge retailer really think whatever want people use anyway dont ill canceling prime,2026-03-06 00:24:11,1,all_cleaned,unknown
Raquel Lee,5,amazing,2026-03-06 00:23:11,0,all_cleaned,unknown
Ms. Williams,1,like update add item cart see detail price worse update ever give 0 star would,2026-03-06 00:22:31,1,all_cleaned,unknown
Christine Barclay (RooRoosMama),4,suddenly info cant load due unnamed issue right returned two item convenient,2026-03-06 00:21:35,4,all_cleaned,unknown
Preston M. McRae,1,im currently unable buy anything time go checkout pull sorry page app pretty much useless,2026-03-06 00:21:23,1,all_cleaned,unknown
Samuel Swigart,1,prime package wa promised 30 hour ago wa updated tonight updated delivery time circulating warehouse almost 2 day update prime scam lure discount overnight delivery package late anyways custom service worthless ai bot used work amazon delivery driver everyone hate miserable horrible company,2026-03-06 00:20:02,1,all_cleaned,unknown
Mike Walker,1,usually love app update march 5 garbage item dont show cost anymore unless add cart first garbage update,2026-03-06 00:19:23,1,all_cleaned,unknown
