userName,score,content,at,thumbsUpCount,source,app
Tamara,2,why doe this show option that arent even available it frustrating and idiotic,2026-03-05 23:43:50,0,amzon_reviews,unknown
chris cueto,1,this new update ha pretty much ruined the app,2026-03-05 23:43:35,0,amzon_reviews,unknown
Sunflower,5,it great but when im scrolling down to read review it will suddenly scroll back up to an earlier review very frustrating especially when youve scrolled down so far fix this please,2026-03-05 23:41:53,2,amzon_reviews,unknown
Robert at Verizon,1,with the new update suddenly all price are hidden until you put the item in your cart,2026-03-05 23:41:50,0,amzon_reviews,unknown
Caitalyst C,1,wa a good app but then it updated and now it say on all of my item on wish list say see buying option and then currently unavailable after refreshing like 34 time doesnt even show price anymore either,2026-03-05 23:41:49,0,amzon_reviews,unknown
Kristen Escobar,2,ever since i updated amazon it doesnt let me look at nothing every time i want to look at something it always say oops something went wrong on our amazon end and it getting me mad i hope they hurry up and fix this mistake,2026-03-05 23:41:47,0,amzon_reviews,unknown
Sandra Rempel,5,i cant access my order nor can i access my account half of the function on the app dont work the way theyre supposed to anymore you really need to take a better look at the app and give it a overhaul this is the email that i use for my amazon account,2026-03-05 23:41:29,3,amzon_reviews,unknown
Wyatt J,1,not functioning properly,2026-03-05 23:40:23,0,amzon_reviews,unknown
Katy Laurencio,1,you have canceled 6 item that were already payed for now my app doesnt work at all i cant buy anything because the check out isnt working i cant see item or price im completely upset with you im going to close my account i lost a pair of boot because there none available they always have been avaliable until today,2026-03-05 23:38:36,0,amzon_reviews,unknown
Cara Spariosu,1,the newest update ha made it impossible for me to get anything in my list and look at itemsi guess they dont want u buying anything,2026-03-05 23:37:21,0,amzon_reviews,unknown
Donald K,1,recent update crashed everything everything is out of stock or the page doesnt loadshows error thing are slow to load a well,2026-03-05 23:36:58,0,amzon_reviews,unknown
Amber Schmaling,1,i hate the new feature where they dont show price on most item and require them to be added to cart it make it impossible to quickly and effectively find the product i am looking for in my budget i think this is the final straw with amazon and this app,2026-03-05 23:36:16,1,amzon_reviews,unknown
Alexis Adler (Lex),1,the new update doesnt let you see price when browsing also it doesnt allow you to access your save for later from the cart anymore i hate it,2026-03-05 23:36:12,1,amzon_reviews,unknown
Jack Masterson-Newman,1,unusable they no longer show product price and the review are hard to find what is worse is that the app will regularly fail and display a sorry page the addition of ai and the lens function are also clunky with poor icon placement while also overreaching for app permission and while not pertinent to the amazon app their platform is flooded with rebranded product clone which take time to filter and their site and app search function are sub par,2026-03-05 23:36:02,1,amzon_reviews,unknown
Christian Lara,1,3526 what is with this update the item say i have to put them in the cart in order to see product detail i do so and i am still unable to see product detail please fix this,2026-03-05 23:35:16,0,amzon_reviews,unknown
Rolando Melendez,1,this app became confusing and honestly less visually appealing they must have done an update recently i went to go buy some stuff and the font look weird nothing give me a price anymore it just say see option what wa once a user friendly visually appealing app now provides you with less quality more effort and poor result feel like im shopping on temu now,2026-03-05 23:35:12,1,amzon_reviews,unknown
Josh Dunlop,1,cant order anything since the update,2026-03-05 23:34:24,0,amzon_reviews,unknown
Shanni Andrade,2,there is a glitch it keep saying sorry unavailable when im trying to refresh,2026-03-05 23:33:15,0,amzon_reviews,unknown
VD,1,brainless app update hate it now no wander people are shopping more and more elsewhere,2026-03-05 23:33:08,9,amzon_reviews,unknown
amber woodyard,1,have to click see buying option on each product ill shop walmart instead canceling membership,2026-03-05 23:32:45,0,amzon_reviews,unknown
Mandy Foust,2,ever since the new update i cant use the app you cant find what you want for some reason it only show you a certain amount of item of what you are looking for and most of it is sold out,2026-03-05 23:32:42,0,amzon_reviews,unknown
Crystal Crary,2,not sure what is going on but half the product i click on say join prime to see member price i have been a prime member for year not sure what is going on but make it hard to buy anything,2026-03-05 23:30:58,0,amzon_reviews,unknown
Steve T,1,why dont the search result show the price of the item all of the item im searching for instead of the price it say see option do you really expect everyone to click on that for every item that theyre interested in just to see the price also why doe the number of search result drastically change when i sort by price or anything other than featured searched for healthy snack for adult and there are 10000 result when sorting by featured and only 372 result sorting by price,2026-03-05 23:30:05,1,amzon_reviews,unknown
David Weber,1,issue with pricing not showing dynamic pricing b,2026-03-05 23:29:34,0,amzon_reviews,unknown
Francisca Sanchez,5,good price,2026-03-05 23:26:17,0,amzon_reviews,unknown
Cableman F250,1,latest update suck very buggy do not update,2026-03-05 23:25:40,5,amzon_reviews,unknown
Willie Vargas,1,it say uh oh and it not let me to purchase please fix this bug i want to buy something,2026-03-05 23:24:14,0,amzon_reviews,unknown
Joe Einbinder,1,can no longer see add to cart in search result just hundred of see option or sponsored result not interested in seeing hundred of sponsored result when i pay an annual fee to use the service,2026-03-05 23:22:57,0,amzon_reviews,unknown
Fawn F,1,since the update the app doe not work well,2026-03-05 23:22:35,0,amzon_reviews,unknown
Judy S,1,a of yesterday clothing doesnt offer size choice cant order anything if i dont see size,2026-03-05 23:22:21,0,amzon_reviews,unknown
Chelle Chelle,1,showing everything is currently unavailable and asking me to join prime even though im a member and i click on order and see my order something acting up today for sure please fix samsung galaxy s25 ultra,2026-03-05 23:21:35,0,amzon_reviews,unknown
R S,1,on 352026 app is no longer loading any price or previous order hardly load and crash repeatedly even after uninstalling and reinstalling the app,2026-03-05 23:21:10,0,amzon_reviews,unknown
Perry Burr,1,whats going on the app is all messed up i can see price unless i add to my cart keep telling me to join primei already am wasnt acting like this yesterday,2026-03-05 23:19:25,0,amzon_reviews,unknown
Trrevor Taylor,1,amazon account is not working keep sending good back,2026-03-05 23:18:49,0,amzon_reviews,unknown
Sugwi,1,constantly crash lately,2026-03-05 23:18:46,0,amzon_reviews,unknown
William Thornton,2,first off nobody care about the amazon influencers secondly it would be nice to be able to see price on stuff besides the option on every single thing amazon wa finding the way it wa until you guy decided to mess with it now it is absolutely garbage i cant find a price while im scrolling without jumping through a bunch of hoop,2026-03-05 23:18:01,1,amzon_reviews,unknown
James H,1,borderline useless every useful feature is buried under multiple layer of navigation and now it begun to obscure product info like price intentionally scammy cancel your subscription and uninstall,2026-03-05 23:16:26,0,amzon_reviews,unknown
It's Just Dee,2,browsing history is what you pick and choose to show u how about showing u our actual browsing history like you used to if you leave the app momentarily every time you return you take u to the homepage showing u item amazon wish to show instead of returning you to the item you left walmart app return you to the same place you left dark mode would be a nice choice in setting when you tap the search bar you drop our keyboard and give u a blank screen instead of history,2026-03-05 23:16:22,10,amzon_reviews,unknown
James,2,i searched for bluetooth keyboard i have to add the item to my cart in order to see the price now half the item arent showing review either what in the world is going on with amazon this application ha become more and more bloated and slowunresponsive over time,2026-03-05 23:14:12,1,amzon_reviews,unknown
Robert Baker,1,app isnt working and keep crashing after forced update,2026-03-05 23:14:10,0,amzon_reviews,unknown
Sean Hanna,3,is not currently working,2026-03-05 23:12:30,0,amzon_reviews,unknown
Francisco Garay,1,cant see price on product page is this a bug,2026-03-05 23:10:45,0,amzon_reviews,unknown
Mike Yaacoub,1,latest release broke the default delivery location being selected in search,2026-03-05 23:07:52,0,amzon_reviews,unknown
Sarah McNeely,1,so you have to add item to cart to see the price now,2026-03-05 23:07:38,0,amzon_reviews,unknown
Kyle Lafreniere,1,very disappointed that i wa connected with an ai chat to ask how i could resolve my undelivered and very expensive product i purchased the only option the ai chat provided wa to wait for the postal work stoppage to end after my third attempt i finally connected with a worker my package wa not delivered and my money is no longer refundable very expensive result for me triple digit loss,2026-03-05 23:07:25,1,amzon_reviews,unknown
Tracy Whitt,1,something wrong with app not loading correctly nothing can be added to cartshows everything to be out of stock please fix,2026-03-05 23:06:36,0,amzon_reviews,unknown
May May,1,shouldnt have to add an item to your cart to see the detail of it including the damn price stupid update guy,2026-03-05 23:06:01,8,amzon_reviews,unknown
Sean Quigley,1,cant find anything with the new ui,2026-03-05 23:04:26,0,amzon_reviews,unknown
Jonathon Clark,1,either having problem this app our you can no longer see the price anymore,2026-03-05 23:03:07,0,amzon_reviews,unknown
ashens dream,1,why are the no price anymore,2026-03-05 23:03:06,0,amzon_reviews,unknown
Smith House,1,cant access tracking info on order since updat also wont show me price in item since update or give me an option for prime item only,2026-03-05 23:03:05,0,amzon_reviews,unknown
Jennifer Watts,1,i updated the app and now im having trouble seeing my order,2026-03-05 23:02:51,0,amzon_reviews,unknown
Rick Hollis,1,since updated having all kind of issue,2026-03-05 23:02:38,0,amzon_reviews,unknown
Karen Dickinson,5,,2026-03-05 22:58:25,0,amzon_reviews,unknown
Jaxson Knelsen,1,it keep saying not available wheb i check out price of junk app,2026-03-05 22:58:17,0,amzon_reviews,unknown
Mayhem G,1,updated two hour ago new update suck ball price and shipping dont show on search cant select delivery address error screen with various dog when trying to buy app no longer work at all please fix or revert to previous version,2026-03-05 22:57:26,0,amzon_reviews,unknown
Dustan Parker,1,im so tired of there over cluster of option in there website i can never log in when i do i can never get video to work i dont think it worth it anymore,2026-03-05 22:57:13,0,amzon_reviews,unknown
Uncle Otis,1,wont let me have the amazon shopping app on my tablet,2026-03-05 22:56:44,0,amzon_reviews,unknown
James Butler,1,can no longer purchase anything with this app,2026-03-05 22:55:28,0,amzon_reviews,unknown
Joel Basiliere,1,they say next day shipping then say it next week this is a joke lie to you about the ship date but tell you it delayed and it not what you pay for amazon is no longer about the consumer they just take your money with the promise of fast shipping then ship it day week lateryou pay money for fast shipping but these company chinese probably send it when ever they feel like it amazon is broken cant get on billion dollar company and server go down,2026-03-05 22:54:45,1,amzon_reviews,unknown
Dale Sammann,4,good timely,2026-03-05 22:54:23,0,amzon_reviews,unknown
Micah Wenk,1,cant buy anything cant load anything search for something specific it doesnt show up finally find an item that doesnt say see option and cant add it to cart get it into the cart finally an error pop up saying amazon isnt responding terrible app,2026-03-05 22:53:05,0,amzon_reviews,unknown
jessie kibler,1,app being stupid cant do anything fix it asap,2026-03-05 22:52:33,31,amzon_reviews,unknown
Willie C,1,99 of item are no longer available to purchase is amazon bankrupt,2026-03-05 22:52:20,0,amzon_reviews,unknown
Const3llations _,1,app becomes less and less functional a the day pas used to have no issue but lately my search result show nothing or show zero price show item that arent even in stock also i place order that successfully go through it tell me they ship and then day later i check and see that my order wa canceled with no notification whatsoever this app used to add convenience to my life and my business im pretty much done using it after this,2026-03-05 22:52:19,1,amzon_reviews,unknown
Savannah Mooneyham,1,update thursday march 5th 2026 i keep trying to make a purchase but it keep going to this sorry something went wrong,2026-03-05 22:52:17,1,amzon_reviews,unknown
Myles Worth,1,latest update make the app useless good job amazon,2026-03-05 22:51:52,0,amzon_reviews,unknown
Ray Armstrong,1,wth is going on with the amazon app recently i am no longer able to see price until i put the item into my cart that doesnt even work a it fails to add the item to my cart every time,2026-03-05 22:48:57,0,amzon_reviews,unknown
mitchell jordan,1,cant change shoe size dont see price what ever change in this site is bad cant shop this anymore,2026-03-05 22:47:26,0,amzon_reviews,unknown
Anastasia Hasselman,1,why do i have to add the item to my cart to see the pricing,2026-03-05 22:45:31,0,amzon_reviews,unknown
Tony,1,cant veiw my list since updated,2026-03-05 22:43:39,0,amzon_reviews,unknown
J O,1,newest update hide price order history and other critical feature lost who on earth approved this,2026-03-05 22:43:29,0,amzon_reviews,unknown
Michael Sheffield,1,i am writing a onestar review until amazon fix this horrible ui update what the heck were they thinking you literally have to click on every single item to see a price now there zero information about any item unless you click on it why would i want to shop on an app that force me to click on every single item to get more information absolutely psychotic,2026-03-05 22:42:49,1,amzon_reviews,unknown
ottie nation,3,it not showing half of the price it ha a button for option and location you click location and it say that the location is not available it say add to cart to see deal and then it wont add to cart it come up with somethings wrong it been acting funny since the update it sad when you can get better service and faster delivery with walmart even though it doesnt give you a much product to choose from,2026-03-05 22:42:20,1,amzon_reviews,unknown
X,1,most of the app is not working at all,2026-03-05 22:38:30,1,amzon_reviews,unknown
Rob Adolf,1,the app updated this morning and it the absolute worst ever all of the price are gone a ton of the listing say uhoh something happened or no longer available the app wa awesome yesterday go back to it and fire whoever developed this iteration,2026-03-05 22:38:09,1,amzon_reviews,unknown
Vadim K,1,used to be a decent app however after they ditched tablet support it ha no use for me dumb move,2026-03-05 22:37:33,0,amzon_reviews,unknown
Charisse Tavernier,1,terrible update cant see detail unless it in your cart very dumb no thank you,2026-03-05 22:35:40,0,amzon_reviews,unknown
rec DNA,1,cant see my order detail,2026-03-05 22:35:11,0,amzon_reviews,unknown
Karen Pollock,2,app is unusable can not add anything to my cart because it refuse to let me choose a delivery location so again this app is completely unusable now,2026-03-05 22:34:36,0,amzon_reviews,unknown
Zachary Kienbaum,1,absolute garbage,2026-03-05 22:34:36,0,amzon_reviews,unknown
Naveed Eghterafi,1,app is down and very annoying that theyre not communicating what the issue is fix it please,2026-03-05 22:34:02,0,amzon_reviews,unknown
Nathan Cook,1,newest update suck a soon a i tap the search bar to look something up it open my keyboard and then immediately close it again then when it doe let me search it jump to the middle of the result list and doesnt properly display any of the listing they all just say show option but if one item ha multiple color available it make it impossible to look at the different color option,2026-03-05 22:31:35,3,amzon_reviews,unknown
Blue “J1” Ravenz,2,since the february 2026 update the app doesnt show order shuts down or close itself and i can not see my account total at all what did you all do for an update it not working,2026-03-05 22:31:05,0,amzon_reviews,unknown
Jennifer E,1,what the hell is wrong with this app is there an outage or something cant select my address for delivery the app doesnt show any pricing or whwn an item arrive the one time i need something in a hurry the app glitch,2026-03-05 22:30:33,2,amzon_reviews,unknown
Arshan khosa,5,bahut achcha hai,2026-03-05 22:29:20,0,amzon_reviews,unknown
Gabriella Rascon,2,this new update completely suck you cant access your purchase history it not even picking up my location,2026-03-05 22:28:21,0,amzon_reviews,unknown
Becci Simmons,2,ive been shopping with amazon solely using the online platform for year since my last order only a couple week ago thing have changed and it not a streamlined and easy i figured id have more luck if i downloaded the app but it even worse the navigation is less shopable and i hate having to add item to my cart to see pricing so i have to go back and forth repeatedly while im shopping it a pain people only shop online for ease make it difficult and whats the point,2026-03-05 22:27:08,2,amzon_reviews,unknown
Jason Watts,1,every time i try to buy something it say sorry something went wrong dont waist your time with this app,2026-03-05 22:26:52,0,amzon_reviews,unknown
tee mom,2,the app is not working will not complete transaction,2026-03-05 22:26:50,0,amzon_reviews,unknown
Jeremiah,2,the recent update ha made the app useless item no longer show price or review and when trying to add item to the cart it doesnt work,2026-03-05 22:26:28,0,amzon_reviews,unknown
Sarah McIntire,3,used to love the app now i just try and find what i need on google shopping they let these people put item on amazon for 60 with 90 shipping it almost a bad a ebay,2026-03-05 22:26:22,0,amzon_reviews,unknown
John Hurley,5,love this,2026-03-05 22:25:55,0,amzon_reviews,unknown
Ashish Singh,3,i cant seem to load my address and checkout please fix,2026-03-05 22:23:11,0,amzon_reviews,unknown
David Mijares,1,why would you hide price,2026-03-05 22:22:44,0,amzon_reviews,unknown
Kat Lee,1,what is going on add to cart to see price this is new and stupid im shopping elsewhere,2026-03-05 22:22:21,8,amzon_reviews,unknown
Amanda Charlet,1,the new update ha no pricing is very hard to compare item you have to add item to your cart in order to even see price,2026-03-05 22:21:59,0,amzon_reviews,unknown
Mark,2,hate always having ai rufus present need an option to disable trying to chat w an agent is now impossible to find error loading order often this version update is bad,2026-03-05 22:20:31,5,amzon_reviews,unknown
gregory wheaton,5,love it,2026-03-05 22:20:26,0,amzon_reviews,unknown
Everton Pires,1,horrível a ultima atualização erros de carregamento que ante não existia e impossível achar a avaliações,2026-03-05 22:20:09,0,amzon_reviews,unknown
Nai Saelee,1,the hidden price suck i will take my business elsewhere where i cam view different price of the same item to ensure that i get the best price possible,2026-03-05 22:19:51,0,amzon_reviews,unknown
Lumen Vertutis,5,amazing transformation always improving,2026-03-05 22:16:10,0,amzon_reviews,unknown
Reybel,2,last update wa worse now you have to ad the item to cart if you want to see the price and give an error when you do so your losing money is what i see,2026-03-05 22:15:18,0,amzon_reviews,unknown
Codie Morehead,1,unusable if amazon is too ignorant to keep their service running properly big company little brain trash,2026-03-05 22:14:27,0,amzon_reviews,unknown
Venus Rising,1,this app used to run so smooth and wa easy to navigate but now for some reason it suck like i cant add thing to a list anymore i cant even clock in different color variation without it freezing or reloading the page it useless and make me wonder whats even the point of a shopping app that really doesnt let me shop,2026-03-05 22:14:16,1,amzon_reviews,unknown
Brit Wilson,1,ive used this app for a while and suddenly today it is awful half the listing for every search dont have pricing on the search list and most of the one that do have it so tiny it hard to read would attach a pic if i could but it went from perfect to nearly impossible to shop from without opening literally 70 of the listing just to get the price i have tried searching for three different type of item same result bad ui update uninstalling,2026-03-05 22:13:39,2,amzon_reviews,unknown
robert sparrow,2,app is not working tried shopping and it just show the item but no pricing information,2026-03-05 22:13:12,0,amzon_reviews,unknown
Eshaan Reza,1,what the hell is going on the app told me my address isnt available anymore whats going on,2026-03-05 22:13:11,0,amzon_reviews,unknown
Ursula Collins,5,great service and aftersales,2026-03-05 22:09:51,0,amzon_reviews,unknown
Daniel Vander Klok,1,recent update ruined the app cant see price outside of cart,2026-03-05 22:09:32,0,amzon_reviews,unknown
Bobby Wasabi,3,recent ui change genuinely hurt my eye to look at and resembles bootleg walmart all other function remain workable yet subpar,2026-03-05 22:09:09,1,amzon_reviews,unknown
Stephanie Sellers,1,unusable after latest update look like i will be taking my business elsewhere,2026-03-05 22:08:41,0,amzon_reviews,unknown
Melissa Cook,2,what is going on with this newest update they took the app away completely for my tablet and the phone app is not doing anything like it supposed to i dont want to see more dog just take me to my list please whatever you did amazon undo it,2026-03-05 22:08:13,0,amzon_reviews,unknown
Diana Barlow,1,im going to walmart the app wont even let me add to my cart,2026-03-05 22:08:12,0,amzon_reviews,unknown
Catherine C. McKie (OpiumTheCat),1,i dont know what theyve done to the app it wa a good app and suddenly nothing is working product are doing error message no prime item appear even if i just renewed it and they are not even able to find my home adress one time outa 2,2026-03-05 22:07:32,0,amzon_reviews,unknown
Kyle Miller,1,the user interface is broken with the latest update i am no longer able to see my order detail,2026-03-05 22:07:31,0,amzon_reviews,unknown
Tanner Barr,1,update still freeze and crash constantly,2026-03-05 22:07:21,0,amzon_reviews,unknown
Ronnie Jones,1,app stopped working account doesnt load and cant make any purchase or search for item,2026-03-05 22:06:23,1,amzon_reviews,unknown
Brandi Nicole,1,edit 3526 the most recent update ruined the app everything i click on anymore say there is a problem on amazon end and to return home shopping for clothes a become more painful than ever before im probably gon na have to cancel my prime not sure whats going on but now anything i type into the search bar it say no result for your search inquiry delivery time are inconsistent package are being lost why am i paying for prime if im not getting my stuff quickly,2026-03-05 22:04:55,2,amzon_reviews,unknown
Melissa D,1,none of my whole food order are showing up and when i add produce it say out of stock on everything they wouldnt be in business if they were also took day to have it accept my new fsa card fix the bug folk,2026-03-05 22:04:44,0,amzon_reviews,unknown
Luis Martinez Jr,3,is it me or is the app acting weird i cant see any item day of delivery or arrival my order are being denied when i have money in my debt card fix it please 15 a month for this to happen is wild,2026-03-05 22:04:20,0,amzon_reviews,unknown
Gabrielle Tollerson,1,why is it having an arror showing my ordered and viewed item when it wa working fine earlier,2026-03-05 22:04:13,1,amzon_reviews,unknown
Alejandro Casado,1,omg now with this latest update you cant see the product price the algorithm disappeared worse every day,2026-03-05 22:01:18,0,amzon_reviews,unknown
Devin Parry,2,this ha been a great app but the most recent change seem to have made it to where i cant see price in a search list it just show see option below each item image then when i go to the item to see the option there is no price listed this is on every item i have tested so far,2026-03-05 21:59:43,1,amzon_reviews,unknown
Ray Brown,1,well your update done messed this app up i order a lot on amazon and that will completely stop if i cant see delivery date or price not only that i cant access my shopping cart fix this,2026-03-05 21:56:56,0,amzon_reviews,unknown
Katie Thompson,1,3526 update all item say add to cart to see detail but dont show detail this update messed everything up,2026-03-05 21:55:59,0,amzon_reviews,unknown
Jon C,1,what the actual heck both my wife and i have the same issue she ha an iphone i have android and both apps show no price in search result for product not to mention all result on the first page are sponsored or featured by influencers seriously and now i have to add item to my cart to see the price if this is your new way of user interface i am out,2026-03-05 21:55:18,1,amzon_reviews,unknown
Africa J.,1,i dont know what type of update amazon had recently but i can no longer purchase thing in my cart everytime i go to checkout an error page keep popping up,2026-03-05 21:52:02,0,amzon_reviews,unknown
Dennis P,1,latest update removed the pricing and review when searching an item can see it after adding it to a cart what is this shady bull hoping the consumer just blindly add thing to their cart and just pay,2026-03-05 21:51:54,0,amzon_reviews,unknown
Shaikh Sahab,1,hello amazon team i received a damaged watch from amazon i requested a return many time and your customer service told me that an agent would come to collect the item however no one came to pick it up now the return window ha closed and i am unable to contact customer service this is very disappointing because i trusted amazon and spent my hardearned money on this product i request you to please arrange a pickup for the return or provide a refund a soon a possible i hope you wi,2026-03-05 21:50:43,0,amzon_reviews,unknown
Bethany Barnes,1,the new ui is awful hardly show result no longer show price unless you add it to cart overall clunky and unusable great way to kill your app,2026-03-05 21:50:42,0,amzon_reviews,unknown
Claude G,1,after the latest update price are no longer shown on most discounted item most producta show see buying option to see pricing detail add item to cart im really hopping this is a bug and not a feature,2026-03-05 21:49:04,1,amzon_reviews,unknown
M S (McSkindy),1,the app and the website are useless actually unusable i search for something and it give me multiple result except when i click on a result it say something went wrong i click on the next one something went wrong 5th or 6th result finally show me something but when i try to select an option underneath for type or style a blank menu pop up and never reveals anything no mater how much you refresh literally useless i wish i could cancel my prime again,2026-03-05 21:47:38,2,amzon_reviews,unknown
Murphy Lane,1,app no longer show price have to add item to cart to see product detail completely useless,2026-03-05 21:46:02,0,amzon_reviews,unknown
The Genius,1,app is down,2026-03-05 21:45:52,2,amzon_reviews,unknown
L. Mario Cancino (TeitoZehel Superior1192),1,something is wrong with it,2026-03-05 21:43:23,0,amzon_reviews,unknown
Shaelee Que,1,this is absolutely infuriating the latest update hid price on all item and doe not allow me to change my delivery location change it back now it absolutely ridiculous,2026-03-05 21:42:50,1,amzon_reviews,unknown
Kristina Flynn,5,great shopping app but they always having a malfunction going on,2026-03-05 21:40:53,0,amzon_reviews,unknown
Derek (Programmer),1,you are now actively hiding price of item on amazon and it pretty egregious there wa 1 out of 15 item that had a price tag so i dont know what change you made but i am going to go buy on aliexpress because now i dont trust you guy transparency is great hiding thing make me think you are doing shady activity beyond the normal shady bye prime and amazon aliexpress and temu are going to eat you alive a long a everyone keep telling their friend,2026-03-05 21:38:27,25,amzon_reviews,unknown
chris Silva,2,every single item is showing a unavailable either this is a temporary glitch or amazon need to vet the seller better,2026-03-05 21:38:20,0,amzon_reviews,unknown
Alexis McCarley,1,most recent amazon update make it functionally unusable showing sponsored item and every single one you have to click on to see the price and sometimes from there you have to add it to the cart to see the price unless theyre showing you a currently unavailable item for some reason absolutely trash,2026-03-05 21:36:47,0,amzon_reviews,unknown
Johnny Young,1,latest update is garbage cant even seen price or option anymore without trying to put it in your cart,2026-03-05 21:36:03,0,amzon_reviews,unknown
Sigurd Ruskedal,1,i can not access the price and the delivery arrival date please fix that so we can see better,2026-03-05 21:35:49,0,amzon_reviews,unknown
Derek L,1,look like the developer broke the app with the latest change or something unfortunately now it requires every item to be added to cart to show detail and sometimes cant even see item optionscolors that are available,2026-03-05 21:35:49,0,amzon_reviews,unknown
Mason Petrucci,5,nice,2026-03-05 21:35:49,0,amzon_reviews,unknown
Meko Lira,3,love the app but recently when searching for product it no longer show arriving date anymore why did that go away it wa nice knowing when product may arrive or at least a goid estimate,2026-03-05 21:35:31,0,amzon_reviews,unknown
Leesa Wright,1,the new update ha made it where i can not see any price check order or look up anything please fix it,2026-03-05 21:34:02,0,amzon_reviews,unknown
Cerin,1,the app actually suck so hard it wont let me save anything it just go back to the item page and any time i search up an item it show me item that arent even available plus it asks for my locate when i know damn well that my location is already written,2026-03-05 21:32:30,0,amzon_reviews,unknown
ILYA LUK,1,app doesnt show price anymore only after adding it to the cart i can see the price it is making shopping terrible,2026-03-05 21:32:14,0,amzon_reviews,unknown
Kenneth Paschall,4,it ok just wish it had the feature that allows me to know how much everything is before i check out not just before shipping and tax i want to know my complete total that would make thing way easier on me in the long run and im only giving 3 star because it doesnt have that feature edit they had the feature a while back but it disappeared now the app ha occasional bug,2026-03-05 21:32:07,0,amzon_reviews,unknown
ray,3,normally the app work perfectly but for whatever reason it super weird right now when i search thing it claim thing are unavailable or wont show what im looking for this is after updating it and redownloading the app,2026-03-05 21:32:00,0,amzon_reviews,unknown
Crystal Anderson,1,serious issue with app and website usage nothing display a it should make shopping nearly impossible at this point i thought it wa just the app but logging into the website on my computer wasnt a better experience the app no longer show item available after a search it saying something about add to cart to find out price and availability what kind of waste of time nonsense is that,2026-03-05 21:30:55,0,amzon_reviews,unknown
Pat Messier,1,see option is not a price and dont show me unavailable item also nvm,2026-03-05 21:29:31,0,amzon_reviews,unknown
K Joyner,2,i dont know what theyve done to the app but it been glitching and buggy for the last week asking me to join prime for certain item when i am logged into my prime accountusing the amazon prime app get it together amazon,2026-03-05 21:28:54,0,amzon_reviews,unknown
Kevin Hawkins,1,how did you find a way to break this app im trying to buy shoe i no longer have the option to select a size to see if theyre available or to change the style im told that i can adjust it once it in the cart but then i cant change anything in the cart i thought maybe i had to go into checkout to change it when i selected check out i received an error message then i tried to go back then i tried to do anything and now all i get is error message,2026-03-05 21:28:08,0,amzon_reviews,unknown
Justin Foley,1,doesnt allow screenshots for security b jeff bezos is too busy allowing chinese drop shipper to flood his business than allow any decent use of an app,2026-03-05 21:27:49,0,amzon_reviews,unknown
Lytha Davis,1,the recent update suck i dont want to have to add item to my cart to view the price it not convenient search result are awful and limited why change something that wa decent,2026-03-05 21:26:49,0,amzon_reviews,unknown
Brittany Gjesvold,1,the app is bun now 3526 can not see item feature or when it will be delivered this is so frustrating,2026-03-05 21:26:00,0,amzon_reviews,unknown
Ceviche,1,half of the item do not have price add it to your cart it say i would like to know the price first,2026-03-05 21:25:50,0,amzon_reviews,unknown
Carol Gonzales,1,you cant access any book posting online or the app every attempt lead to a sorry something went wrong page with a dog i have tried multiple book listing your site is broken this fresh hell is happening again it appears to be book side only,2026-03-05 21:25:47,1,amzon_reviews,unknown
Ray RedSpider,1,yeah is there a reason the app no longer show me the price of item,2026-03-05 21:21:02,0,amzon_reviews,unknown
Nikki,2,my app is glitching i cant change the address or complete an order,2026-03-05 21:20:15,0,amzon_reviews,unknown
Christopher Lopez,1,broken,2026-03-05 21:15:11,6,amzon_reviews,unknown
Heidi Fedor,1,just updated half the product say unavailable price arent shown unless you add them to your cart no longer convenient to shop no more amazon for me,2026-03-05 21:13:41,1,amzon_reviews,unknown
Mark Phillips,1,the app doesnt work for my prepaid phone anymore,2026-03-05 20:42:41,0,amzon_reviews,unknown
A Safaraliev,1,full bughed and lagging,2026-03-05 20:33:30,0,amzon_reviews,unknown
Manish Biswas,3,excellent app but just please reduce unnecessary bulk and bring back old gradient neon colour back,2026-03-05 20:12:19,0,amzon_reviews,unknown
Ben Adams,1,paying more subscription lower quality product cost more getting less slower delivery next day becomes 2 day what is the point in amazon these day,2026-03-05 20:00:01,46,amzon_reviews,unknown
D. R. MITCHELL,1,suck,2026-03-05 19:46:03,0,amzon_reviews,unknown
Yancey Hinman,5,i merely enjoy amazon easy access,2026-03-05 19:28:20,0,amzon_reviews,unknown
John,1,used ti order grocery item to a locker now i cant get jack squat due to there assanine new condition guess terrible amazon hate profit,2026-03-05 18:12:30,0,amzon_reviews,unknown
Gloria,5,great,2026-03-05 17:53:57,0,amzon_reviews,unknown
Ray Smith,5,amazon is great,2026-03-05 17:52:39,0,amzon_reviews,unknown
Bob “Bitchin' Biker Bob” Wetjen,5,happy prime customer for year,2026-03-05 17:38:32,0,amzon_reviews,unknown
William Jkellyiv,5,the best in the world,2026-03-05 17:38:27,0,amzon_reviews,unknown
charlie vaughan,1,to hard to cancel prime,2026-03-05 17:17:28,0,amzon_reviews,unknown
Richard Benoit,5,always great service app work perfectly,2026-03-05 17:13:53,0,amzon_reviews,unknown
Michael Sasiadek,1,amazon is only allowing return to whole food thats an hour away customer service is useless and refuse to help,2026-03-05 17:09:11,0,amzon_reviews,unknown
Isaac Gomez,2,fix your freaking glitch every time im on this app it close on it own and i have to go to search where i left off,2026-03-05 16:54:23,0,amzon_reviews,unknown
